 Idle Max, Packet Length Std, Packet Length Mean, Average Packet Size, URG Flag Count, Bwd IAT Mean, Flow Duration, Bwd IAT Max,Bwd IAT Total, Bwd Packet Length Std,Label
0,472.273,545.333,818,1,0,2,0,0,0,0.000 
0,0,0,0,1,0,123,0,0,0,0.000 
0,0,0,0,1,2,33522,2,2,0,0.000 
10004052,679.981,607.842,611.058,0,126583.478,11823559,10182011,11645680,475.624,0.000 
10022828,687.829,677.479,680.338,0,95457.27,11823144,10200025,11645787,374.58,0.000 
10005376,674.762,684.262,688.359,0,126588.511,11823034,10182588,11646143,475.662,0.000 
9960015,669.875,589.766,593.621,0,158071.243,11875195,10181847,11697272,501.985,0.000 
58708136,322.966,142.779,144.658,0,3380080.514,118343770,58792303,118302818,439.552,0.000 
10203189,193.349,69.091,70.154,0,3905649.483,116590667,10244002,113263835,243.751,0.000 
58696144,311.292,143.433,145.606,0,3788196.806,117487780,58792337,117434101,415.268,0.000 
0,265.92,129.429,131.782,0,216094.32,5645266,2273395,5402358,329.753,1.000 
10010121,878.887,740.121,751.508,0,389942.2,15652640,10065330,15597688,887.806,0.000 
0,30.672,69.4,86.75,0,2,20831,2,2,0,0.000 
0,28.482,58.8,73.5,0,1,20885,1,1,0,0.000 
0,189.651,92.2,102.444,0,2,478408,2,2,0,0.000 
0,28.482,55.8,69.75,0,1,20854,1,1,0,0.000 
0,164.777,80.4,89.333,0,2,482158,2,2,0,0.000 
0,28.482,55.8,69.75,0,2,45897,2,2,0,0.000 
0,28.482,58.8,73.5,0,2,48617,2,2,0,0.000 
0,3.105,2.25,2.571,0,1,6016260,1,1,0,0.000 
58002462,125.582,67.347,68.75,0,5550949.476,116631884,58050595,116569939,45.227,0.000 
0,8.764,50.4,63,0,3,20679,3,3,0,0.000 
0,8.764,49.4,61.75,0,16,20947,16,16,0,0.000 
58291420,397.295,195.388,199.458,0,5068244.348,116631719,58332359,116569620,525.989,0.000 
0,8.764,49.4,61.75,0,14,20668,14,14,0,0.000 
0,15.336,54.2,67.75,0,2,20663,2,2,0,0.000 
0,28.482,58.8,73.5,0,1,20624,1,1,0,0.000 
0,30.672,69.4,86.75,0,1,20736,1,1,0,0.000 
0,0,6,7.5,1,960.5,56725,1920,1921,0,0.000 
0,0,0,0,0,1035366.714,7302772,4223706,7247567,0,0.000 
0,0,0,0,0,1034920.857,7299431,4223702,7244446,0,0.000 
0,0,0,0,0,1034868.857,7299172,4223858,7244082,0,0.000 
0,0,6,7.5,1,2627,55720,5253,5254,0,0.000 
0,15.336,54.2,67.75,0,3,20608,3,3,0,0.000 
0,15.336,55.2,69,0,2,20604,2,2,0,0.000 
0,424.805,268.909,281.714,0,12242.333,167454,55337,110181,567.64,0.000 
0,8.764,38.4,48,0,2,20790,2,2,0,0.000 
0,861.587,881.28,899.265,0,57346.567,1775405,1305669,1720397,707.911,0.000 
0,3.105,2.25,2.571,0,3,5517267,3,3,0,0.000 
0,3.105,2.25,2.571,0,2,5517010,2,2,0,0.000 
0,3.105,2.25,2.571,0,1,5516827,1,1,0,0.000 
10005448,421.296,152.75,159.391,0,3002633.2,30052850,10031837,30026332,602.741,0.000 
0,8.764,38.4,48,0,2,20667,2,2,0,0.000 
0,0,6,8,1,1,97,1,1,0,0.000 
0,0,6,8,1,2,86,2,2,0,0.000 
0,15.336,43.2,54,0,3,20705,3,3,0,0.000 
0,8.764,38.4,48,0,15,20629,15,15,0,0.000 
0,15.336,43.2,54,0,2,45865,2,2,0,0.000 
10005481,150.785,68.917,71.913,0,3002681.8,30053408,10039418,30026818,175.582,0.000 
0,15.336,43.2,54,0,16,20778,16,16,0,0.000 
0,15.336,43.2,54,0,3,45121,3,3,0,0.000 
0,0,6,7.5,1,1052,55809,2102,2104,0,0.000 
0,0,6,8,1,3,110,3,3,0,0.000 
58667098,88.473,60.121,62,1,7789307,116919331,58707200,116839605,117.31,0.000 
0,30.672,59.4,74.25,0,3,20638,3,3,0,0.000 
0,30.672,60.4,75.5,0,2,20824,2,2,0,0.000 
58668415,61.516,58.303,60.125,1,7789405.067,116919162,58709493,116841076,72.722,0.000 
0,32.316,66.6,83.25,0,2,20804,2,2,0,0.000 
0,22.457,61.4,76.75,0,2,20790,2,2,0,0.000 
0,15.336,55.2,69,0,3,20850,3,3,0,0.000 
58554512,381.628,176.894,180.739,0,5563220.286,116889755,58595602,116827626,519.634,0.000 
58816231,160.79,83.099,83.93,1,2084720.544,118891657,58857085,118829071,37.104,0.000 
0,32.316,66.6,83.25,0,2,20636,2,2,0,0.000 
58709009,720.447,567.937,569.489,1,512062.583,117849351,58750027,117774394,722.2,0.000 
0,15.336,61.2,76.5,0,4,20881,4,4,0,0.000 
40497858,0,0,0,0,0,114109944,0,0,0,0.000 
0,29.577,50.6,63.25,0,2,20910,2,2,0,0.000 
0,8.764,48.4,60.5,0,3,20528,3,3,0,0.000 
0,21.361,61.6,77,0,3,21470,3,3,0,0.000 
58693855,868.106,681.901,687.583,1,1750318.731,117336476,58733956,117271355,895.844,0.000 
0,21.361,61.6,77,0,3,47744,3,3,0,0.000 
0,8.764,48.4,60.5,0,3,48081,3,3,0,0.000 
0,15.336,53.2,66.5,0,3,20785,3,3,0,0.000 
0,28.482,55.8,69.75,0,2,20669,2,2,0,0.000 
0,28.482,55.8,69.75,0,1,46618,1,1,0,0.000 
0,15.336,54.2,67.75,0,3,20611,3,3,0,0.000 
58756424,256.734,122.515,123.765,1,2210335.943,117228516,58797397,117147805,24.885,0.000 
0,8.764,38.4,48,0,3,20929,3,3,0,0.000 
0,8.764,38.4,48,0,3,48879,3,3,0,0.000 
0,8.764,38.4,48,0,3,20827,3,3,0,0.000 
0,35.602,62,77.5,0,3,20668,3,3,0,0.000 
0,35.602,62,77.5,0,2,45099,2,2,0,0.000 
0,8.764,59.4,74.25,0,3,20812,3,3,0,0.000 
7999917,0,0,0,0,1588941.778,14340595,7999917,14300476,0,0.000 
0,15.336,64.2,80.25,0,44,20815,44,44,0,0.000 
58664570,393.503,178.776,182.5,0,5084987.13,117016901,58705590,116954704,527.839,0.000 
0,30.672,69.4,86.75,0,3,20908,3,3,0,0.000 
0,15.336,55.2,69,0,2,20830,2,2,0,0.000 
0,15.336,55.2,69,0,3,46016,3,3,0,0.000 
0,8.764,31.4,39.25,0,3,20897,3,3,0,0.000 
0,24.648,52,65,0,1,20841,1,1,0,0.000 
0,8.764,36.4,45.5,0,1,20789,1,1,0,0.000 
0,8.764,51.4,64.25,0,2,20643,2,2,0,0.000 
0,8.764,36.4,45.5,0,2,20946,2,2,0,0.000 
0,8.764,31.4,39.25,0,2,20948,2,2,0,0.000 
0,8.764,36.4,45.5,0,2,44859,2,2,0,0.000 
0,8.764,51.4,64.25,0,5,60388,5,5,0,0.000 
0,8.764,31.4,39.25,0,3,44853,3,3,0,0.000 
0,15.336,56.2,70.25,0,2,20693,2,2,0,0.000 
0,15.336,41.2,51.5,0,3,20777,3,3,0,0.000 
0,8.764,37.4,46.75,0,3,20887,3,3,0,0.000 
0,8.764,37.4,46.75,0,3,20810,3,3,0,0.000 
0,27.934,51.4,64.25,0,3,21105,3,3,0,0.000 
0,27.934,51.4,64.25,0,3,44920,3,3,0,0.000 
0,0,0,0,1,569,1261,1135,1138,0,1.000 
0,0,0,0,1,3,243475,3,3,0,1.000 
0,0,6,9,1,0,54861,0,0,0,0.000 
0,0,6,9,1,0,54861,0,0,0,0.000 
0,0,6,9,1,0,55118,0,0,0,0.000 
0,0,6,9,1,0,40912,0,0,0,0.000 
0,0,6,8,1,1,169,1,1,0,0.000 
0,0,6,8,1,2,198,2,2,0,0.000 
0,0,6,8,1,1,198,1,1,0,0.000 
0,0,6,8,1,1,89,1,1,0,0.000 
0,26.5,13.25,17.667,1,3,200,3,3,37.477,0.000 
0,30.6,35.333,53,1,0,1,0,0,0,0.000 
0,26.5,13.25,17.667,1,2,119,2,2,37.477,0.000 
0,30.6,35.333,53,1,0,1,0,0,0,0.000 
0,26.5,13.25,17.667,1,1,130,1,1,37.477,0.000 
0,26.5,13.25,17.667,1,1,285,1,1,37.477,0.000 
0,30.6,35.333,53,1,0,1,0,0,0,0.000 
0,26.5,13.25,17.667,1,3,65,3,3,37.477,0.000 
0,30.6,35.333,53,1,0,2,0,0,0,0.000 
0,30.6,35.333,53,1,0,1,0,0,0,0.000 
0,26.5,13.25,17.667,1,3,130,3,3,37.477,0.000 
0,30.6,35.333,53,1,0,1,0,0,0,0.000 
0,0,0,0,1,0,3,0,0,0,0.000 
0,0,0,0,1,0,3,0,0,0,0.000 
0,0,0,0,1,0,2,0,0,0,0.000 
0,0,0,0,1,0,1,0,0,0,0.000 
0,0,0,0,1,0,3,0,0,0,0.000 
0,0,0,0,1,0,4,0,0,0,0.000 
0,86.54,105.2,131.5,0,3,60511,3,3,0,0.000 
0,17.527,51.8,64.75,0,3,104659,3,3,0,0.000 
0,30.672,61.4,76.75,0,3,55074,3,3,0,0.000 
0,0,6,7.5,1,63,308,123,126,0,0.000 
0,0,6,8,1,4,54795,4,4,0,0.000 
0,0,6,9,1,0,91875,0,0,0,0.000 
0,0,6,8,1,1,144,1,1,0,0.000 
0,0,0,0,1,0,91796,0,0,0,0.000 
0,0,0,0,1,3,68,3,3,0,0.000 
0,0,6,7.5,0,3,150,3,3,0,1.000 
0,0,6,7,0,1,148752,1,1,0,1.000 
9919465,0,0,0,0,0,113799678,0,0,0,0.000 
9868134,0,0,0,0,0,114104856,0,0,0,0.000 
0,0,548,822,0,0,4,0,0,0,1.000 
0,0,520,780,0,0,3,0,0,0,1.000 
0,0,548,822,0,0,1,0,0,0,1.000 
0,0,520,780,0,0,3,0,0,0,1.000 
0,0,988,1482,0,0,3,0,0,0,1.000 
0,0,520,780,0,0,3,0,0,0,1.000 
0,0,548,822,0,0,3,0,0,0,1.000 
0,0,520,780,0,0,3,0,0,0,1.000 
0,0,6,7.5,1,76,355,150,152,0,0.000 
0,0,6,8,1,4,26482,4,4,0,0.000 
0,0,6,7.5,1,49,276,96,98,0,0.000 
0,0,6,8,1,3,26417,3,3,0,0.000 
0,0,6,7,0,2,100577,2,2,0,1.000 
0,0,508,762,0,0,3,0,0,0,1.000 
0,0,508,762,0,0,3,0,0,0,1.000 
0,0,628,942,0,0,3,0,0,0,1.000 
0,0,520,780,0,0,2,0,0,0,1.000 
0,0,628,942,0,0,3,0,0,0,1.000 
0,0,520,780,0,0,3,0,0,0,1.000 
0,0,628,942,0,0,3,0,0,0,1.000 
0,0,520,780,0,0,3,0,0,0,1.000 
0,0,628,942,0,0,3,0,0,0,1.000 
0,0,520,780,0,0,2,0,0,0,1.000 
0,0,988,1482,0,0,3,0,0,0,1.000 
0,0,520,780,0,0,4,0,0,0,1.000 
0,0,988,1482,0,0,3,0,0,0,1.000 
0,0,548,822,0,0,3,0,0,0,1.000 
0,0,520,780,0,0,2,0,0,0,1.000 
0,0,508,762,0,0,3,0,0,0,1.000 
0,0,508,762,0,0,3,0,0,0,1.000 
0,0,508,762,0,0,2,0,0,0,1.000 
0,0,508,762,0,0,2,0,0,0,1.000 
0,0,0,0,1,0,40914,0,0,0,0.000 
0,0,0,0,1,3,68,3,3,0,0.000 
0,0,50,54.167,0,0,1499086,0,0,0,0.000 
0,0,24,28,0,0,420697,0,0,0,0.000 
0,0,508,762,0,0,3,0,0,0,1.000 
0,0,508,762,0,0,3,0,0,0,1.000 
0,0,548,822,0,0,3,0,0,0,1.000 
0,0,520,780,0,0,2,0,0,0,1.000 
0,0,548,822,0,0,3,0,0,0,1.000 
0,0,520,780,0,0,3,0,0,0,1.000 
0,0,548,822,0,0,4,0,0,0,1.000 
0,0,520,780,0,0,4,0,0,0,1.000 
0,0,548,822,0,0,3,0,0,0,1.000 
0,0,520,780,0,0,2,0,0,0,1.000 
0,0,548,822,0,0,3,0,0,0,1.000 
0,0,520,780,0,0,2,0,0,0,1.000 
0,0,548,822,0,0,3,0,0,0,1.000 
0,0,520,780,0,0,3,0,0,0,1.000 
0,0,988,1482,0,0,3,0,0,0,1.000 
0,0,520,780,0,0,3,0,0,0,1.000 
0,0,548,822,0,0,3,0,0,0,1.000 
0,0,520,780,0,0,3,0,0,0,1.000 
0,0,548,822,0,0,3,0,0,0,1.000 
0,0,520,780,0,0,2,0,0,0,1.000 
0,0,548,822,0,0,3,0,0,0,1.000 
0,0,520,780,0,0,3,0,0,0,1.000 
0,0,548,822,0,0,3,0,0,0,1.000 
0,0,548,822,0,0,3,0,0,0,1.000 
0,0,520,780,0,0,3,0,0,0,1.000 
0,0,708,1062,0,0,3,0,0,0,1.000 
0,0,520,780,0,0,1,0,0,0,1.000 
0,0,548,822,0,0,3,0,0,0,1.000 
0,0,520,780,0,0,2,0,0,0,1.000 
0,0,548,822,0,0,4,0,0,0,1.000 
0,0,520,780,0,0,3,0,0,0,1.000 
0,0,628,942,0,0,3,0,0,0,1.000 
0,0,520,780,0,0,3,0,0,0,1.000 
0,0,628,942,0,0,3,0,0,0,1.000 
0,0,520,780,0,0,3,0,0,0,1.000 
0,0,628,942,0,0,2,0,0,0,1.000 
0,0,520,780,0,0,1,0,0,0,1.000 
0,0,628,942,0,0,3,0,0,0,1.000 
0,0,520,780,0,0,2,0,0,0,1.000 
0,0,548,822,0,0,4,0,0,0,1.000 
0,0,548,822,0,0,1,0,0,0,1.000 
0,0,520,780,0,0,4,0,0,0,1.000 
0,0,520,780,0,0,2,0,0,0,1.000 
0,0,548,822,0,0,3,0,0,0,1.000 
0,0,548,822,0,0,3,0,0,0,1.000 
0,0,548,822,0,0,3,0,0,0,1.000 
0,0,548,822,0,0,3,0,0,0,1.000 
0,0,520,780,0,0,2,0,0,0,1.000 
0,0,548,822,0,0,4,0,0,0,1.000 
0,0,520,780,0,0,2,0,0,0,1.000 
0,0,988,1482,0,0,3,0,0,0,1.000 
0,0,520,780,0,0,2,0,0,0,1.000 
0,0,548,822,0,0,4,0,0,0,1.000 
0,0,520,780,0,0,3,0,0,0,1.000 
0,0,988,1482,0,0,3,0,0,0,1.000 
0,0,520,780,0,0,2,0,0,0,1.000 
0,0,0,0,0,0,140839,0,0,0,0.000 
0,8.764,64.4,80.5,0,2,20754,2,2,0,0.000 
0,0,33,38.5,0,0,418583,0,0,0,0.000 
0,679.661,450.258,465.267,0,18320.083,301867,74669,219841,876.937,0.000 
0,0,6,9,1,0,68500,0,0,0,0.000 
0,0,6,8,1,3,132,3,3,0,0.000 
19273721,0,0,0,0,2228935.604,118133755,19273858,118133587,0,1.000 
0,0,988,1482,0,0,3,0,0,0,1.000 
0,0,520,780,0,0,2,0,0,0,1.000 
0,0,988,1482,0,0,2,0,0,0,1.000 
0,0,520,780,0,0,2,0,0,0,1.000 
0,0,6,9,1,0,29763,0,0,0,0.000 
0,0,6,8,1,3,133,3,3,0,0.000 
0,0,6,9,1,0,41121,0,0,0,0.000 
0,0,6,9,1,0,41121,0,0,0,0.000 
0,14.434,22.667,34,1,0,1,0,0,0,0.000 
0,0,6,9,1,0,40923,0,0,0,0.000 
0,0,6,9,1,0,40917,0,0,0,0.000 
0,0,6,9,1,0,40912,0,0,0,0.000 
0,11.024,11.556,13,1,2,178,2,2,0,0.000 
0,0,6,8,1,2,158,2,2,0,0.000 
0,0,6,8,1,2,159,2,2,0,0.000 
0,0,6,8,1,3,161,3,3,0,0.000 
0,0,6,8,1,2,161,2,2,0,0.000 
0,0,6,8,1,1,162,1,1,0,0.000 
10008131,3.05,3.231,3.36,1,4566550.909,55161892,10046669,50232060,0,0.000 
0,0,548,822,0,0,4,0,0,0,1.000 
0,0,548,822,0,0,1,0,0,0,1.000 
0,0,520,780,0,0,3,0,0,0,1.000 
0,0,520,780,0,0,1,0,0,0,1.000 
0,0,0,0,1,0,28893,0,0,0,0.000 
0,0,0,0,1,2,98,2,2,0,0.000 
58923668,47.327,46.877,47.714,1,3807737.419,118092942,58950439,118039860,26.356,0.000 
0,0,988,1482,0,0,3,0,0,0,1.000 
0,0,520,780,0,0,2,0,0,0,1.000 
0,0,988,1482,0,0,3,0,0,0,1.000 
0,0,520,780,0,0,2,0,0,0,1.000 
0,0,988,1482,0,0,3,0,0,0,1.000 
0,0,520,780,0,0,1,0,0,0,1.000 
0,38.341,60,75,0,3,20610,3,3,0,0.000 
0,76.441,68.829,69.826,0,45564.3,1876482,734412,1822572,63.911,0.000 
0,0,988,1482,0,0,2,0,0,0,1.000 
0,0,520,780,0,0,2,0,0,0,1.000 
0,0,988,1482,0,0,3,0,0,0,1.000 
0,0,520,780,0,0,1,0,0,0,1.000 
0,15.126,14.857,17.333,1,24.5,291,94,98,16.979,0.000 
0,0,6,8,1,2,53804,2,2,0,0.000 
0,0,548,822,0,0,4,0,0,0,1.000 
0,0,520,780,0,0,3,0,0,0,1.000 
0,0,548,822,0,0,3,0,0,0,1.000 
0,0,520,780,0,0,3,0,0,0,1.000 
0,0,548,822,0,0,3,0,0,0,1.000 
0,0,520,780,0,0,3,0,0,0,1.000 
0,44.629,71.439,73.225,0,119319,2287707,1998830,2267061,38.951,0.000 
0,30.672,65.4,81.75,0,1,60676,1,1,0,0.000 
58961024,810.07,949.641,951.697,0,399931.071,118019145,59000527,117979666,504.937,0.000 
0,17.907,33.333,40,1,0,78,0,0,0,0.000 
0,0,0,0,1,0,41629,0,0,0,0.000 
0,0,0,0,1,2,99,2,2,0,0.000 
0,0,6,7,0,2,139289,2,2,0,1.000 
0,355.419,247.273,253.023,0,261400.391,6963841,1387778,6012209,438.474,1.000 
0,0,988,1482,0,0,3,0,0,0,1.000 
0,0,520,780,0,0,2,0,0,0,1.000 
0,0,548,822,0,0,3,0,0,0,1.000 
0,0,520,780,0,0,2,0,0,0,1.000 
0,0,548,822,0,0,1,0,0,0,1.000 
0,0,520,780,0,0,1,0,0,0,1.000 
0,0,548,822,0,0,1,0,0,0,1.000 
0,0,520,780,0,0,1,0,0,0,1.000 
0,0,548,822,0,0,1,0,0,0,1.000 
0,0,520,780,0,0,2,0,0,0,1.000 
0,0,628,942,0,0,3,0,0,0,1.000 
0,0,520,780,0,0,3,0,0,0,1.000 
0,0,628,942,0,0,2,0,0,0,1.000 
0,0,520,780,0,0,2,0,0,0,1.000 
0,0,548,822,0,0,2,0,0,0,1.000 
0,0,520,780,0,0,2,0,0,0,1.000 
0,0,548,822,0,0,3,0,0,0,1.000 
0,0,520,780,0,0,2,0,0,0,1.000 
0,0,548,822,0,0,3,0,0,0,1.000 
0,0,520,780,0,0,2,0,0,0,1.000 
0,0,548,822,0,0,2,0,0,0,1.000 
0,0,520,780,0,0,2,0,0,0,1.000 
0,0,0,0,1,0,935,0,0,0,1.000 
0,3.464,3,4,1,3,350347,3,3,0,1.000 
0,0,508,762,0,0,2,0,0,0,1.000 
0,0,508,762,0,0,2,0,0,0,1.000 
0,0,6,7,0,2,157483,2,2,0,1.000 
0,0,528,792,0,0,3,0,0,0,1.000 
0,0,520,780,0,0,2,0,0,0,1.000 
0,0,988,1482,0,0,3,0,0,0,1.000 
0,0,520,780,0,0,3,0,0,0,1.000 
0,0,988,1482,0,0,3,0,0,0,1.000 
0,0,520,780,0,0,1,0,0,0,1.000 
0,0,508,762,0,0,3,0,0,0,1.000 
0,0,508,762,0,0,1,0,0,0,1.000 
0,0,628,942,0,0,2,0,0,0,1.000 
0,0,520,780,0,0,1,0,0,0,1.000 
0,0,628,942,0,0,2,0,0,0,1.000 
0,0,520,780,0,0,2,0,0,0,1.000 
0,0,628,942,0,0,2,0,0,0,1.000 
0,0,520,780,0,0,2,0,0,0,1.000 
0,0,628,942,0,0,3,0,0,0,1.000 
0,0,6,7,0,2,94184,2,2,0,1.000 
0,0,0,0,1,0,40922,0,0,0,0.000 
0,0,0,0,1,4,110,4,4,0,0.000 
0,0,548,822,0,0,3,0,0,0,1.000 
0,0,520,780,0,0,1,0,0,0,1.000 
0,0,548,822,0,0,3,0,0,0,1.000 
0,0,548,822,0,0,3,0,0,0,1.000 
0,0,520,780,0,0,3,0,0,0,1.000 
0,0,520,780,0,0,2,0,0,0,1.000 
0,0,628,942,0,0,3,0,0,0,1.000 
0,0,628,942,0,0,2,0,0,0,1.000 
0,0,548,822,0,0,2,0,0,0,1.000 
0,0,548,822,0,0,3,0,0,0,1.000 
0,0,520,780,0,0,3,0,0,0,1.000 
0,0,548,822,0,0,3,0,0,0,1.000 
0,0,520,780,0,0,2,0,0,0,1.000 
0,0,548,822,0,0,3,0,0,0,1.000 
0,0,548,822,0,0,2,0,0,0,1.000 
58053034,133.827,70.084,70.745,1,1846319.508,116409655,58094322,116318129,38.722,0.000 
0,0,708,1062,0,0,3,0,0,0,1.000 
0,0,520,780,0,0,2,0,0,0,1.000 
0,0,708,1062,0,0,2,0,0,0,1.000 
0,0,520,780,0,0,2,0,0,0,1.000 
0,0,6,7,0,3,172765,3,3,0,1.000 
0,0,548,822,0,0,3,0,0,0,1.000 
0,0,520,780,0,0,2,0,0,0,1.000 
0,0,548,822,0,0,2,0,0,0,1.000 
0,0,520,780,0,0,2,0,0,0,1.000 
0,0,548,822,0,0,2,0,0,0,1.000 
0,0,520,780,0,0,2,0,0,0,1.000 
0,0,548,822,0,0,2,0,0,0,1.000 
0,0,520,780,0,0,1,0,0,0,1.000 
0,1005.616,775.375,800.387,0,45958.2,775587,633324,689373,1052.453,0.000 
10007379,171.158,65.121,66.123,0,3873025.517,117568495,10047646,112317740,147.482,0.000 
0,199.348,96.8,107.556,0,3,760462,3,3,0,0.000 
0,173.631,84.6,94,0,3,788932,3,3,0,0.000 
0,8.764,51.4,64.25,0,3,20638,3,3,0,0.000 
0,8.764,51.4,64.25,0,2,45996,2,2,0,0.000 
58644565,385.766,178.8,181.831,0,4518841.577,117552013,58706821,117489881,532.773,0.000 
0,0,50,75,0,0,3,0,0,0,1.000 
0,0,50,75,0,0,2,0,0,0,1.000 
0,30.672,69.4,86.75,0,2,20874,2,2,0,0.000 
0,0,6,7.5,1,1564,55625,3125,3128,0,0.000 
0,0,6,7.5,1,2580,55505,5157,5160,0,0.000 
0,197.24,95.8,106.444,0,1,129089,1,1,0,0.000 
0,3.105,2.25,2.571,0,1,5290919,1,1,0,0.000 
0,3.105,2.25,2.571,0,3,5290306,3,3,0,0.000 
0,3.105,2.25,2.571,0,1,5289649,1,1,0,0.000 
0,3.105,2.25,2.571,0,1,5289388,1,1,0,0.000 
0,30.672,69.4,86.75,0,1,45479,1,1,0,0.000 
0,15.336,55.2,69,0,3,20633,3,3,0,0.000 
0,0,6,7.5,1,14437,55700,28874,28874,0,0.000 
0,0,6,8,1,1,119,1,1,0,0.000 
0,0,6,8,1,1,89,1,1,0,0.000 
0,0,6,8,1,1,133,1,1,0,0.000 
0,0,6,7.5,1,735.5,55967,1468,1471,0,0.000 
0,0,6,8,1,2,127,2,2,0,0.000 
58662773,96.296,67.606,69.719,1,7833804.133,117585711,58722451,117507062,127.315,0.000 
0,30.672,59.4,74.25,0,3,20771,3,3,0,0.000 
58527436,135.046,68.057,68.849,1,1641980.49,80536234,58568531,80457044,61.287,0.000 
0,30.672,60.4,75.5,0,2,20964,2,2,0,0.000 
58660362,95.756,59.673,60.917,1,4738537,118526097,58722469,118463425,44.061,0.000 
0,22.457,61.4,76.75,0,12,20644,12,12,0,0.000 
58688359,634.606,483.029,486.504,1,1409404.726,118492259,58729392,118389997,694.672,0.000 
0,0,548,822,0,0,2,0,0,0,1.000 
0,0,520,780,0,0,1,0,0,0,1.000 
0,32.316,66.6,83.25,0,2,20737,2,2,0,0.000 
0,8.764,56.4,70.5,0,2,20797,2,2,0,0.000 
0,8.764,56.4,70.5,0,1,47968,1,1,0,0.000 
0,15.336,61.2,76.5,0,2,20705,2,2,0,0.000 
0,17.464,35,43.75,1,0,193,0,0,0,0.000 
0,14.434,22.667,34,1,0,1,0,0,0,0.000 
0,0,6,9,1,0,2,0,0,0,0.000 
0,0,6,9,1,0,2,0,0,0,0.000 
0,28.482,58.8,73.5,0,2,20682,2,2,0,0.000 
44417993,379.089,249.273,274.2,1,2,44462110,2,2,0,0.000 
58773195,245.362,111.623,113.483,1,3572230.242,117980955,58814187,117883598,24.91,0.000 
0,8.764,38.4,48,0,2,20876,2,2,0,0.000 
0,8.764,38.4,48,0,1,45771,1,1,0,0.000 
0,15.336,54.2,67.75,0,2,20861,2,2,0,0.000 
0,8.764,38.4,48,0,2,20814,2,2,0,0.000 
0,28.482,55.8,69.75,0,2,20812,2,2,0,0.000 
0,15.336,43.2,54,0,2,20627,2,2,0,0.000 
0,30.672,65.4,81.75,0,2,20933,2,2,0,0.000 
58802842,448.431,172.696,176.533,0,5887516.9,117812317,58843877,117750338,634.497,0.000 
0,52.581,69.4,86.75,0,1,20691,1,1,0,0.000 
0,52.581,70.4,88,0,1,20671,1,1,0,0.000 
0,20.266,50.8,63.5,0,2,20559,2,2,0,0.000 
0,20.266,50.8,63.5,0,3,46575,3,3,0,0.000 
0,52.581,69.4,86.75,0,1,55590,1,1,0,0.000 
0,52.581,70.4,88,0,1,54742,1,1,0,0.000 
5125789,513.72,299.88,312.375,0,5381.444,5245378,25252,48433,686.937,0.000 
0,8.764,47.4,59.25,0,2,20776,2,2,0,0.000 
0,8.764,46.4,58,0,1,20776,1,1,0,0.000 
10010602,854.743,433.561,436.87,0,1659536.522,111210567,10037992,111188947,166.661,0.000 
58642843,550.935,323.184,325.79,0,1121915.958,79718182,58683087,79656033,625.096,0.000 
0,29.577,50.6,63.25,0,2,20636,2,2,0,0.000 
0,29.577,50.6,63.25,0,2,48251,2,2,0,0.000 
0,15.336,53.2,66.5,0,2,20625,2,2,0,0.000 
0,52.581,69.4,86.75,0,1,20917,1,1,0,0.000 
58660253,722.402,796.754,798.797,1,487421.838,117546151,58722475,117468663,516.793,0.000 
0,52.581,70.4,88,0,2,20870,2,2,0,0.000 
0,52.581,70.4,88,0,4,55390,4,4,0,0.000 
0,43.818,70,87.5,0,1,20850,1,1,0,0.000 
58644797,490.475,222.583,227.319,0,5336384.955,117478097,58720012,117400469,661.565,0.000 
0,76.681,94,117.5,0,3,20882,3,3,0,0.000 
0,76.681,94,117.5,0,3,55710,3,3,0,0.000 
0,8.764,31.4,39.25,0,3,20908,3,3,0,0.000 
0,70.108,82.2,102.75,0,2,20775,2,2,0,0.000 
0,24.648,52,65,0,1,20773,1,1,0,0.000 
0,8.764,31.4,39.25,0,1,20693,1,1,0,0.000 
0,70.108,82.2,102.75,0,1,20830,1,1,0,0.000 
0,8.764,51.4,64.25,0,1,20825,1,1,0,0.000 
0,8.764,31.4,39.25,0,1,45391,1,1,0,0.000 
0,70.108,82.2,102.75,0,1,45154,1,1,0,0.000 
0,8.764,51.4,64.25,0,3,55233,3,3,0,0.000 
0,15.336,56.2,70.25,0,3,20788,3,3,0,0.000 
0,122.69,120.6,150.75,0,2,20788,2,2,0,0.000 
0,0,628,942,0,0,3,0,0,0,1.000 
0,0,628,942,0,0,2,0,0,0,1.000 
0,0,520,780,0,0,2,0,0,0,1.000 
0,0,520,780,0,0,2,0,0,0,1.000 
0,0,548,822,0,0,3,0,0,0,1.000 
0,0,520,780,0,0,2,0,0,0,1.000 
0,0,548,822,0,0,2,0,0,0,1.000 
0,0,548,822,0,0,4,0,0,0,1.000 
0,0,548,822,0,0,3,0,0,0,1.000 
0,0,6,7,0,1,181060,1,1,0,1.000 
0,17.464,35,43.75,1,0,1040,0,0,0,0.000 
0,17.464,35,43.75,1,0,813,0,0,0,0.000 
0,17.464,35,43.75,1,0,579,0,0,0,0.000 
0,14.434,22.667,34,1,0,1,0,0,0,0.000 
0,14.434,22.667,34,1,0,1,0,0,0,0.000 
0,14.434,22.667,34,1,0,2,0,0,0,0.000 
0,0,6,9,1,0,2,0,0,0,0.000 
0,0,6,9,1,0,1,0,0,0,0.000 
